customer_id,age,gender,item_purchased,category,purchase_amount_(usd),location,size,color,season,review_rating,subscription_status,payment_method,shipping_type,discount_applied,promo_code_used,previous_purchases,preferred_payment_method,frequency_of_purchases,price,date,month,year
2164,52,Male,Shoes,Footwear,60,Ponmeni,L,Gray,Spring,4.5,No,Bank Transfer,Express,No,No,44,Bank Transfer,Monthly,4980,2022-09-28,9,2022
1978,24,Male,Sandals,Footwear,49,Chinna Chokikulam,M,Teal,Summer,2.6,No,Debit Card,Free Shipping,No,No,32,Bank Transfer,Annually,4067,2023-08-28,8,2023
1430,24,Male,Skirt,Clothing,38,BB Kulam,L,Gold,Fall,4.7,No,Venmo,Standard,Yes,Yes,6,Credit Card,Every 3 Months,3154,2021-04-07,4,2021
2756,59,Female,Belt,Accessories,97,BB Kulam,M,Indigo,Winter,3.3,No,Venmo,Store Pickup,No,No,18,Credit Card,Annually,8051,2023-10-18,10,2023
632,55,Male,Boots,Footwear,68,Meenakshi Nagar,S,Violet,Summer,4.1,Yes,Venmo,Store Pickup,Yes,Yes,27,Cash,Fortnightly,5644,2022-03-18,3,2022
43,20,Male,Coat,Outerwear,100,Ponmeni,M,Beige,Spring,4.1,Yes,Bank Transfer,Free Shipping,Yes,Yes,15,PayPal,Annually,8300,2021-03-11,3,2021
1137,23,Male,Handbag,Accessories,83,CS Nagar,S,Cyan,Summer,4.8,No,Debit Card,Free Shipping,Yes,Yes,37,Cash,Monthly,6889,2024-10-21,10,2024
1836,65,Male,Scarf,Accessories,75,KK Nagar,M,Lavender,Fall,3.2,No,Cash,2-Day Shipping,No,No,45,Credit Card,Quarterly,6225,2024-09-22,9,2024
930,59,Male,Boots,Footwear,94,Thirumangalam,M,White,Fall,4.5,Yes,Venmo,2-Day Shipping,Yes,Yes,26,Debit Card,Fortnightly,7802,2023-11-03,11,2023
3282,27,Female,Pants,Clothing,69,KK Nagar,L,Gold,Winter,3.1,No,Debit Card,Free Shipping,No,No,41,Bank Transfer,Annually,5727,2020-03-08,3,2020
2001,26,Male,Belt,Accessories,27,KK Nagar,M,Lavender,Winter,3.6,No,Venmo,2-Day Shipping,No,No,25,Cash,Bi-Weekly,2241,2024-12-21,12,2024
2022,62,Male,Handbag,Accessories,33,Iyer Bungalow,M,Green,Winter,4.4,No,Debit Card,Standard,No,No,48,Venmo,Quarterly,2739,2022-07-11,7,2022
893,31,Male,Shorts,Clothing,64,Thirumangalam,L,Gray,Summer,2.7,Yes,Venmo,Free Shipping,Yes,Yes,43,Debit Card,Monthly,5312,2020-11-09,11,2020
2011,24,Male,Sweater,Clothing,21,Meenakshi Nagar,M,Maroon,Summer,4.4,No,Venmo,2-Day Shipping,No,No,3,Debit Card,Bi-Weekly,1743,2021-03-16,3,2021
876,37,Male,Sandals,Footwear,39,KK Nagar,L,Gray,Summer,4.1,Yes,Venmo,Free Shipping,Yes,Yes,7,Bank Transfer,Every 3 Months,3237,2024-09-13,9,2024
720,63,Male,Shorts,Clothing,22,Iyer Bungalow,L,Turquoise,Summer,3.3,Yes,Venmo,Next Day Air,Yes,Yes,42,Venmo,Bi-Weekly,1826,2022-05-05,5,2022
3847,57,Female,Blouse,Clothing,58,Iyer Bungalow,L,Orange,Summer,4.0,No,Credit Card,Express,No,No,40,PayPal,Every 3 Months,4814,2022-11-01,11,2022
1356,59,Male,Shorts,Clothing,91,KK Nagar,M,Blue,Summer,3.0,No,Venmo,2-Day Shipping,Yes,Yes,50,PayPal,Bi-Weekly,7553,2023-10-05,10,2023
2947,38,Female,Pants,Clothing,77,CS Nagar,L,Purple,Spring,2.8,No,Credit Card,Free Shipping,No,No,29,Bank Transfer,Quarterly,6391,2023-07-17,7,2023
67,31,Male,Blouse,Clothing,94,BB Kulam,S,Magenta,Winter,4.7,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,3,Venmo,Every 3 Months,7802,2022-01-20,1,2022
1793,38,Male,Sneakers,Footwear,59,Iyer Bungalow,M,Peach,Fall,3.0,No,Bank Transfer,Express,No,No,22,Debit Card,Every 3 Months,4897,2024-05-08,5,2024
951,54,Male,Backpack,Accessories,37,KK Nagar,XL,Turquoise,Winter,4.1,Yes,Cash,Free Shipping,Yes,Yes,30,PayPal,Quarterly,3071,2020-08-27,8,2020
1367,45,Male,Belt,Accessories,40,Ponmeni,M,Magenta,Fall,3.1,No,Debit Card,Free Shipping,Yes,Yes,10,Credit Card,Fortnightly,3320,2021-11-19,11,2021
1878,69,Male,Gloves,Accessories,62,Thirumangalam,L,Pink,Fall,3.6,No,Cash,Express,No,No,3,Credit Card,Annually,5146,2022-06-12,6,2022
2909,43,Female,Blouse,Clothing,87,Iyer Bungalow,M,Beige,Winter,3.1,No,Debit Card,Store Pickup,No,No,15,Debit Card,Every 3 Months,7221,2024-09-21,9,2024
2593,23,Male,Shorts,Clothing,23,KK Nagar,XL,Peach,Summer,4.4,No,Cash,Store Pickup,No,No,13,Venmo,Quarterly,1909,2024-05-18,5,2024
2905,41,Female,Sandals,Footwear,41,Thirumangalam,M,Gray,Spring,4.0,No,Bank Transfer,2-Day Shipping,No,No,43,Venmo,Monthly,3403,2022-03-24,3,2022
1258,68,Male,Dress,Clothing,67,Ponmeni,L,Gold,Spring,3.0,No,Cash,Free Shipping,Yes,Yes,31,Cash,Every 3 Months,5561,2023-10-03,10,2023
290,49,Male,Coat,Outerwear,85,Chinna Chokikulam,M,Yellow,Fall,4.5,Yes,Debit Card,2-Day Shipping,Yes,Yes,26,Credit Card,Monthly,7055,2020-12-27,12,2020
2113,43,Male,Belt,Accessories,68,Ponmeni,M,Lavender,Fall,4.5,No,Credit Card,2-Day Shipping,No,No,7,Cash,Fortnightly,5644,2024-06-14,6,2024
1061,27,Male,Sweater,Clothing,35,Palangantham,S,Gray,Summer,2.6,No,PayPal,Next Day Air,Yes,Yes,21,Debit Card,Every 3 Months,2905,2023-10-29,10,2023
527,51,Male,Pants,Clothing,52,Ponmeni,S,Red,Winter,4.9,Yes,Cash,Standard,Yes,Yes,19,Cash,Monthly,4316,2022-01-01,1,2022
1580,35,Male,Jacket,Outerwear,80,Thirumangalam,M,Violet,Summer,3.1,No,Cash,Free Shipping,Yes,Yes,6,Bank Transfer,Monthly,6640,2024-03-18,3,2024
2803,22,Female,Coat,Outerwear,100,KK Nagar,L,Red,Fall,3.1,No,Bank Transfer,Store Pickup,No,No,42,Credit Card,Fortnightly,8300,2021-06-10,6,2021
1845,60,Male,Shorts,Clothing,26,CS Nagar,M,Purple,Spring,2.7,No,Venmo,2-Day Shipping,No,No,31,Credit Card,Annually,2158,2022-02-01,2,2022
2214,54,Male,Hat,Accessories,94,Palangantham,M,Maroon,Fall,2.9,No,Credit Card,Express,No,No,18,Debit Card,Quarterly,7802,2021-11-18,11,2021
355,58,Male,Jewelry,Accessories,76,Palangantham,S,Olive,Fall,3.0,Yes,PayPal,Free Shipping,Yes,Yes,42,Venmo,Weekly,6308,2020-07-29,7,2020
750,56,Male,Scarf,Accessories,71,Thirumangalam,M,Olive,Winter,3.7,Yes,Bank Transfer,Standard,Yes,Yes,11,Debit Card,Quarterly,5893,2024-09-14,9,2024
627,31,Male,Sunglasses,Accessories,79,Palangantham,M,Indigo,Spring,3.9,Yes,Credit Card,Standard,Yes,Yes,10,Venmo,Annually,6557,2024-09-17,9,2024
14,65,Male,Dress,Clothing,51,Palangantham,M,Violet,Spring,4.7,Yes,Debit Card,Express,Yes,Yes,31,PayPal,Weekly,4233,2022-06-20,6,2022
583,40,Male,Jacket,Outerwear,77,Chinna Chokikulam,L,Turquoise,Spring,4.9,Yes,Debit Card,Store Pickup,Yes,Yes,2,Bank Transfer,Quarterly,6391,2020-10-08,10,2020
3365,50,Female,Scarf,Accessories,33,Ponmeni,M,Peach,Fall,3.2,No,Cash,Standard,No,No,7,Credit Card,Monthly,2739,2023-03-04,3,2023
3051,31,Female,Coat,Outerwear,76,Meenakshi Nagar,S,Green,Spring,3.6,No,Cash,Standard,No,No,28,Venmo,Every 3 Months,6308,2023-03-25,3,2023
3704,30,Female,Sandals,Footwear,83,Ponmeni,S,Teal,Fall,2.9,No,Bank Transfer,Standard,No,No,23,PayPal,Every 3 Months,6889,2022-11-01,11,2022
721,33,Male,Jewelry,Accessories,62,Chinna Chokikulam,L,Orange,Fall,3.4,Yes,Bank Transfer,Free Shipping,Yes,Yes,19,Debit Card,Weekly,5146,2023-03-25,3,2023
3449,18,Female,Coat,Outerwear,28,KK Nagar,S,Yellow,Winter,4.1,No,PayPal,Express,No,No,32,Bank Transfer,Fortnightly,2324,2023-11-05,11,2023
199,57,Male,Jewelry,Accessories,45,CS Nagar,M,Turquoise,Winter,4.8,Yes,Cash,Standard,Yes,Yes,39,Credit Card,Fortnightly,3735,2021-07-15,7,2021
2564,69,Male,Backpack,Accessories,81,KK Nagar,XL,Gray,Winter,4.5,No,PayPal,Standard,No,No,1,Venmo,Every 3 Months,6723,2024-07-21,7,2024
2160,18,Male,Shirt,Clothing,58,Meenakshi Nagar,M,Peach,Fall,3.0,No,PayPal,Free Shipping,No,No,34,Cash,Annually,4814,2022-01-16,1,2022
506,61,Male,T-shirt,Clothing,63,Anna Nagar,L,Gray,Spring,4.3,Yes,Credit Card,Express,Yes,Yes,9,Cash,Bi-Weekly,5229,2023-02-09,2,2023
1802,33,Male,Sweater,Clothing,57,Palangantham,M,Turquoise,Spring,3.9,No,Credit Card,Express,No,No,48,Debit Card,Fortnightly,4731,2022-07-23,7,2022
2212,50,Male,Sweater,Clothing,89,Palangantham,L,Purple,Winter,3.2,No,PayPal,Free Shipping,No,No,45,Debit Card,Every 3 Months,7387,2024-05-20,5,2024
113,37,Male,Gloves,Accessories,65,KK Nagar,M,Red,Spring,4.3,Yes,Credit Card,Free Shipping,Yes,Yes,28,PayPal,Bi-Weekly,5395,2024-01-08,1,2024
2442,45,Male,Jewelry,Accessories,36,Anna Nagar,M,Black,Fall,4.7,No,Credit Card,Free Shipping,No,No,5,Credit Card,Monthly,2988,2020-04-07,4,2020
995,53,Male,Shoes,Footwear,68,BB Kulam,L,Violet,Fall,3.2,Yes,PayPal,Express,Yes,Yes,20,Debit Card,Monthly,5644,2024-09-30,9,2024
2437,52,Male,T-shirt,Clothing,24,BB Kulam,M,Yellow,Fall,2.7,No,Credit Card,Store Pickup,No,No,38,Credit Card,Quarterly,1992,2024-09-28,9,2024
351,42,Male,Sweater,Clothing,68,Palangantham,M,Violet,Spring,2.6,Yes,Venmo,2-Day Shipping,Yes,Yes,47,Bank Transfer,Fortnightly,5644,2023-05-25,5,2023
2126,57,Male,Coat,Outerwear,87,Iyer Bungalow,M,Beige,Fall,4.8,No,Credit Card,Store Pickup,No,No,31,PayPal,Quarterly,7221,2022-03-28,3,2022
309,66,Male,Handbag,Accessories,29,Thirumangalam,M,Beige,Fall,3.7,Yes,Bank Transfer,Standard,Yes,Yes,45,Venmo,Bi-Weekly,2407,2021-12-02,12,2021
1034,19,Male,Pants,Clothing,52,Thirumangalam,S,Silver,Spring,4.6,Yes,Credit Card,Free Shipping,Yes,Yes,41,Bank Transfer,Quarterly,4316,2022-03-14,3,2022
2855,36,Female,Sandals,Footwear,28,Chinna Chokikulam,M,Beige,Fall,2.7,No,Debit Card,Store Pickup,No,No,25,Venmo,Monthly,2324,2024-08-18,8,2024
3317,42,Female,Socks,Clothing,45,Chinna Chokikulam,M,Olive,Summer,3.1,No,Cash,Free Shipping,No,No,5,Debit Card,Fortnightly,3735,2023-08-19,8,2023
924,55,Male,Shirt,Clothing,24,Palangantham,M,Silver,Spring,4.2,Yes,PayPal,2-Day Shipping,Yes,Yes,7,PayPal,Weekly,1992,2021-10-19,10,2021
2040,35,Male,T-shirt,Clothing,51,Palangantham,M,Olive,Spring,3.1,No,Cash,Next Day Air,No,No,31,Debit Card,Bi-Weekly,4233,2021-01-29,1,2021
885,67,Male,Skirt,Clothing,91,Palangantham,L,Yellow,Winter,4.1,Yes,Venmo,Express,Yes,Yes,34,Bank Transfer,Weekly,7553,2020-07-19,7,2020
3613,47,Female,Sandals,Footwear,29,Meenakshi Nagar,M,Teal,Summer,3.6,No,Credit Card,Standard,No,No,26,Cash,Every 3 Months,2407,2020-02-24,2,2020
1108,69,Male,Sneakers,Footwear,62,CS Nagar,M,Peach,Fall,2.8,No,Venmo,Store Pickup,Yes,Yes,26,Bank Transfer,Weekly,5146,2021-04-19,4,2021
1838,41,Male,Hat,Accessories,77,Chinna Chokikulam,M,Beige,Winter,4.8,No,PayPal,Free Shipping,No,No,8,Venmo,Monthly,6391,2024-05-30,5,2024
796,39,Male,Sandals,Footwear,26,Ponmeni,M,Beige,Summer,4.6,Yes,Cash,Store Pickup,Yes,Yes,34,Venmo,Annually,2158,2022-04-09,4,2022
2629,25,Male,Hoodie,Clothing,51,CS Nagar,M,Silver,Summer,3.8,No,Venmo,Next Day Air,No,No,42,Credit Card,Bi-Weekly,4233,2023-10-22,10,2023
1967,67,Male,Jacket,Outerwear,95,CS Nagar,XL,Purple,Winter,3.7,No,Venmo,Express,No,No,5,Credit Card,Fortnightly,7885,2023-05-17,5,2023
2320,56,Male,Sandals,Footwear,38,Meenakshi Nagar,XL,Turquoise,Winter,5.0,No,Debit Card,Free Shipping,No,No,29,PayPal,Monthly,3154,2022-04-05,4,2022
1430,24,Male,Skirt,Clothing,38,BB Kulam,L,Gold,Fall,4.7,No,Venmo,Standard,Yes,Yes,6,Credit Card,Every 3 Months,3154,2022-07-03,7,2022
2159,19,Male,Gloves,Accessories,84,BB Kulam,XL,Olive,Spring,4.6,No,Credit Card,Standard,No,No,9,Bank Transfer,Fortnightly,6972,2020-01-03,1,2020
2090,37,Male,Jacket,Outerwear,57,Iyer Bungalow,L,Gold,Spring,3.6,No,Cash,Free Shipping,No,No,41,Credit Card,Every 3 Months,4731,2023-05-26,5,2023
3028,52,Female,Hoodie,Clothing,26,BB Kulam,XL,Peach,Winter,2.8,No,Bank Transfer,2-Day Shipping,No,No,47,Credit Card,Quarterly,2158,2022-02-09,2,2022
718,21,Male,Socks,Clothing,90,Palangantham,L,Green,Spring,4.2,Yes,Debit Card,Express,Yes,Yes,7,Venmo,Every 3 Months,7470,2020-06-10,6,2020
3623,46,Female,Dress,Clothing,41,Iyer Bungalow,M,Purple,Fall,4.3,No,Bank Transfer,Store Pickup,No,No,12,Credit Card,Annually,3403,2020-05-05,5,2020
2635,26,Male,Sandals,Footwear,58,Anna Nagar,S,Black,Summer,3.2,No,Cash,Store Pickup,No,No,20,PayPal,Every 3 Months,4814,2022-04-26,4,2022
3146,57,Female,Handbag,Accessories,29,Anna Nagar,XL,Purple,Spring,4.6,No,Debit Card,Standard,No,No,16,PayPal,Fortnightly,2407,2021-10-13,10,2021
3865,55,Female,T-shirt,Clothing,99,Thirumangalam,S,Blue,Winter,4.9,No,Bank Transfer,Express,No,No,1,Debit Card,Fortnightly,8217,2021-10-15,10,2021
1459,35,Male,Sweater,Clothing,28,Anna Nagar,M,Peach,Spring,2.9,No,Debit Card,2-Day Shipping,Yes,Yes,34,Venmo,Weekly,2324,2020-10-20,10,2020
2775,56,Female,Boots,Footwear,40,KK Nagar,L,Yellow,Fall,4.1,No,Bank Transfer,Standard,No,No,42,Credit Card,Quarterly,3320,2021-06-23,6,2021
1267,20,Male,Blouse,Clothing,31,CS Nagar,M,Peach,Fall,4.0,No,Cash,Standard,Yes,Yes,14,Debit Card,Every 3 Months,2573,2021-08-17,8,2021
2146,38,Male,Skirt,Clothing,73,Chinna Chokikulam,S,White,Winter,4.8,No,Debit Card,Standard,No,No,32,PayPal,Annually,6059,2024-07-21,7,2024
2845,32,Female,Hat,Accessories,79,Iyer Bungalow,M,Indigo,Summer,4.4,No,Venmo,Standard,No,No,42,Venmo,Annually,6557,2020-03-14,3,2020
2439,32,Male,Jeans,Clothing,20,BB Kulam,S,Cyan,Winter,3.4,No,Cash,Express,No,No,30,Venmo,Weekly,1660,2021-08-21,8,2021
3359,56,Female,T-shirt,Clothing,59,BB Kulam,M,Magenta,Fall,3.4,No,Debit Card,2-Day Shipping,No,No,26,Cash,Annually,4897,2022-08-26,8,2022
501,36,Male,T-shirt,Clothing,31,BB Kulam,L,Purple,Fall,4.8,Yes,Bank Transfer,Next Day Air,Yes,Yes,35,Venmo,Every 3 Months,2573,2020-11-27,11,2020
1500,19,Male,Boots,Footwear,85,Iyer Bungalow,S,Olive,Fall,3.4,No,Cash,Free Shipping,Yes,Yes,24,Credit Card,Every 3 Months,7055,2023-05-21,5,2023
1738,42,Male,Jewelry,Accessories,98,KK Nagar,L,Gray,Summer,4.2,No,Bank Transfer,Store Pickup,No,No,50,Venmo,Bi-Weekly,8134,2022-10-09,10,2022
3686,47,Female,Shorts,Clothing,42,KK Nagar,L,Red,Summer,2.6,No,PayPal,Standard,No,No,17,Cash,Bi-Weekly,3486,2020-07-27,7,2020
2031,66,Male,Sunglasses,Accessories,67,CS Nagar,S,Green,Summer,2.8,No,Venmo,Standard,No,No,38,Credit Card,Monthly,5561,2022-04-04,4,2022
180,64,Male,Boots,Footwear,31,Anna Nagar,M,Violet,Fall,4.9,Yes,Debit Card,Store Pickup,Yes,Yes,9,Bank Transfer,Fortnightly,2573,2024-01-18,1,2024
1091,38,Male,Scarf,Accessories,58,Anna Nagar,M,Violet,Spring,4.2,No,Bank Transfer,Store Pickup,Yes,Yes,27,Cash,Fortnightly,4814,2022-11-08,11,2022
2811,27,Female,Jeans,Clothing,31,Ponmeni,M,Purple,Summer,4.0,No,Credit Card,Standard,No,No,10,Debit Card,Fortnightly,2573,2020-03-15,3,2020
1594,61,Male,Dress,Clothing,95,BB Kulam,M,Black,Spring,4.9,No,PayPal,2-Day Shipping,Yes,Yes,25,Bank Transfer,Monthly,7885,2022-03-02,3,2022
2820,67,Female,Shirt,Clothing,27,Palangantham,L,Lavender,Spring,3.0,No,Credit Card,Free Shipping,No,No,19,Cash,Monthly,2241,2024-05-10,5,2024
583,40,Male,Jacket,Outerwear,77,Chinna Chokikulam,L,Turquoise,Spring,4.9,Yes,Debit Card,Store Pickup,Yes,Yes,2,Bank Transfer,Quarterly,6391,2022-06-29,6,2022
2716,25,Female,Sneakers,Footwear,92,Palangantham,XL,Pink,Winter,4.1,No,Debit Card,Express,No,No,29,PayPal,Fortnightly,7636,2021-08-17,8,2021
3098,48,Female,Shoes,Footwear,33,CS Nagar,M,Silver,Fall,3.7,No,Debit Card,Free Shipping,No,No,39,Bank Transfer,Quarterly,2739,2023-04-01,4,2023
493,50,Male,Shirt,Clothing,62,KK Nagar,M,Black,Fall,3.9,Yes,PayPal,Standard,Yes,Yes,11,Debit Card,Weekly,5146,2021-03-19,3,2021
911,49,Male,Hoodie,Clothing,25,KK Nagar,S,Pink,Spring,3.4,Yes,Bank Transfer,Express,Yes,Yes,22,Credit Card,Monthly,2075,2021-03-16,3,2021
3173,57,Female,Socks,Clothing,52,KK Nagar,M,Olive,Fall,3.7,No,Venmo,Standard,No,No,30,Debit Card,Bi-Weekly,4316,2024-06-23,6,2024
1042,36,Male,Shirt,Clothing,25,Meenakshi Nagar,M,Orange,Summer,4.9,Yes,Venmo,Next Day Air,Yes,Yes,11,Cash,Fortnightly,2075,2024-08-11,8,2024
1079,37,Male,Sweater,Clothing,59,Chinna Chokikulam,M,Silver,Fall,4.4,No,Cash,Express,Yes,Yes,49,Credit Card,Fortnightly,4897,2020-08-22,8,2020
171,52,Male,Shirt,Clothing,25,Iyer Bungalow,M,Maroon,Fall,2.6,Yes,Venmo,Store Pickup,Yes,Yes,46,Venmo,Bi-Weekly,2075,2021-12-01,12,2021
1461,70,Male,Boots,Footwear,85,Chinna Chokikulam,L,Violet,Fall,4.6,No,Venmo,Standard,Yes,Yes,33,Venmo,Bi-Weekly,7055,2021-07-06,7,2021
3688,34,Female,Shirt,Clothing,44,Chinna Chokikulam,L,Lavender,Summer,2.9,No,PayPal,Next Day Air,No,No,28,Bank Transfer,Every 3 Months,3652,2021-07-10,7,2021
1495,43,Male,T-shirt,Clothing,76,Meenakshi Nagar,M,Gray,Spring,3.0,No,Bank Transfer,Next Day Air,Yes,Yes,23,Bank Transfer,Fortnightly,6308,2023-04-29,4,2023
986,32,Male,Handbag,Accessories,80,Ponmeni,M,Gray,Fall,5.0,Yes,Credit Card,Express,Yes,Yes,12,Bank Transfer,Annually,6640,2022-08-05,8,2022
240,49,Male,Pants,Clothing,51,Palangantham,L,Yellow,Summer,2.9,Yes,PayPal,Express,Yes,Yes,47,Credit Card,Bi-Weekly,4233,2020-08-05,8,2020
687,70,Male,Sweater,Clothing,35,Iyer Bungalow,L,Beige,Fall,3.0,Yes,PayPal,2-Day Shipping,Yes,Yes,33,Venmo,Fortnightly,2905,2021-11-24,11,2021
3598,29,Female,Sunglasses,Accessories,71,Chinna Chokikulam,M,Maroon,Summer,3.1,No,Cash,Standard,No,No,18,Bank Transfer,Quarterly,5893,2024-09-20,9,2024
3833,64,Female,Boots,Footwear,38,Anna Nagar,XL,Purple,Winter,4.8,No,PayPal,2-Day Shipping,No,No,27,Cash,Weekly,3154,2021-12-01,12,2021
1287,40,Male,Gloves,Accessories,49,Ponmeni,L,Yellow,Winter,4.9,No,Bank Transfer,Next Day Air,Yes,Yes,44,Debit Card,Fortnightly,4067,2024-08-14,8,2024
2618,31,Male,Shorts,Clothing,97,BB Kulam,S,Maroon,Spring,4.8,No,Bank Transfer,Standard,No,No,29,Bank Transfer,Annually,8051,2024-01-02,1,2024
2562,32,Male,Hoodie,Clothing,20,Palangantham,L,Magenta,Spring,2.7,No,Credit Card,Free Shipping,No,No,22,Debit Card,Quarterly,1660,2023-06-13,6,2023
2876,24,Female,Pants,Clothing,81,Palangantham,M,Pink,Fall,2.6,No,Credit Card,Free Shipping,No,No,14,Debit Card,Weekly,6723,2022-12-24,12,2022
3154,56,Female,Socks,Clothing,88,KK Nagar,L,Red,Fall,3.1,No,Bank Transfer,Next Day Air,No,No,46,Venmo,Fortnightly,7304,2021-03-12,3,2021
2956,42,Female,Boots,Footwear,67,Palangantham,M,Silver,Winter,2.6,No,Venmo,Free Shipping,No,No,46,Credit Card,Annually,5561,2020-07-09,7,2020
424,46,Male,Scarf,Accessories,26,Anna Nagar,L,Teal,Spring,3.0,Yes,Bank Transfer,Store Pickup,Yes,Yes,21,Credit Card,Bi-Weekly,2158,2021-01-15,1,2021
2015,51,Male,Skirt,Clothing,26,Anna Nagar,L,Black,Summer,3.9,No,Venmo,Standard,No,No,47,PayPal,Bi-Weekly,2158,2020-12-31,12,2020
2552,29,Male,Shoes,Footwear,32,Thirumangalam,M,Maroon,Winter,4.1,No,Cash,Next Day Air,No,No,40,Debit Card,Annually,2656,2022-03-12,3,2022
1902,56,Male,Socks,Clothing,76,Thirumangalam,S,Beige,Winter,3.9,No,Venmo,Store Pickup,No,No,50,Cash,Quarterly,6308,2021-07-30,7,2021
2129,62,Male,Coat,Outerwear,47,Chinna Chokikulam,L,Cyan,Fall,2.7,No,PayPal,2-Day Shipping,No,No,21,PayPal,Weekly,3901,2020-04-10,4,2020
2692,43,Female,Pants,Clothing,25,Chinna Chokikulam,L,Blue,Winter,3.3,No,Bank Transfer,2-Day Shipping,No,No,48,Cash,Monthly,2075,2023-05-14,5,2023
1428,31,Male,Backpack,Accessories,90,CS Nagar,S,Orange,Summer,4.9,No,PayPal,Store Pickup,Yes,Yes,8,Credit Card,Annually,7470,2021-02-15,2,2021
3848,60,Female,Sweater,Clothing,34,Iyer Bungalow,S,Blue,Fall,3.2,No,Credit Card,2-Day Shipping,No,No,31,PayPal,Fortnightly,2822,2020-04-30,4,2020
1630,35,Male,Blouse,Clothing,88,Anna Nagar,S,Silver,Spring,3.3,No,Credit Card,Next Day Air,Yes,Yes,13,Venmo,Quarterly,7304,2020-06-25,6,2020
2729,26,Female,Skirt,Clothing,28,Meenakshi Nagar,M,Pink,Winter,4.0,No,Credit Card,Express,No,No,17,Debit Card,Weekly,2324,2023-08-14,8,2023
1043,55,Male,Belt,Accessories,80,Ponmeni,M,Maroon,Spring,4.9,Yes,Venmo,Next Day Air,Yes,Yes,47,Credit Card,Weekly,6640,2020-06-05,6,2020
3046,42,Female,Socks,Clothing,37,CS Nagar,L,Black,Winter,4.6,No,Debit Card,2-Day Shipping,No,No,4,PayPal,Bi-Weekly,3071,2022-07-23,7,2022
1228,27,Male,Blouse,Clothing,37,Ponmeni,L,Yellow,Spring,4.9,No,Venmo,Store Pickup,Yes,Yes,19,Bank Transfer,Bi-Weekly,3071,2024-01-02,1,2024
3332,55,Female,Sunglasses,Accessories,58,Chinna Chokikulam,M,Pink,Summer,3.5,No,Debit Card,Free Shipping,No,No,39,PayPal,Quarterly,4814,2024-11-19,11,2024
533,26,Male,Pants,Clothing,76,Ponmeni,L,Black,Winter,4.1,Yes,Bank Transfer,Express,Yes,Yes,35,Bank Transfer,Every 3 Months,6308,2023-10-12,10,2023
3764,27,Female,Shirt,Clothing,24,KK Nagar,XL,Red,Winter,4.5,No,PayPal,Standard,No,No,38,Cash,Every 3 Months,1992,2024-12-26,12,2024
2917,62,Female,Shorts,Clothing,66,Chinna Chokikulam,M,Green,Winter,2.7,No,Credit Card,Express,No,No,13,Credit Card,Bi-Weekly,5478,2020-01-15,1,2020
3015,24,Female,T-shirt,Clothing,65,Iyer Bungalow,M,Maroon,Spring,4.5,No,Credit Card,Express,No,No,38,PayPal,Every 3 Months,5395,2024-08-10,8,2024
3784,39,Female,Gloves,Accessories,66,Thirumangalam,XL,Orange,Summer,3.2,No,Cash,Free Shipping,No,No,17,Debit Card,Fortnightly,5478,2022-09-27,9,2022
1113,69,Male,Hoodie,Clothing,67,CS Nagar,XL,Pink,Spring,4.6,No,Credit Card,Free Shipping,Yes,Yes,32,PayPal,Quarterly,5561,2022-01-07,1,2022
2388,36,Male,Hat,Accessories,95,Ponmeni,M,Gold,Summer,4.0,No,Credit Card,2-Day Shipping,No,No,14,Debit Card,Monthly,7885,2024-04-19,4,2024
3498,35,Female,Handbag,Accessories,48,KK Nagar,M,Red,Spring,4.3,No,PayPal,Store Pickup,No,No,16,Venmo,Every 3 Months,3984,2024-05-23,5,2024
1197,30,Male,Belt,Accessories,88,CS Nagar,M,Maroon,Winter,3.2,No,PayPal,2-Day Shipping,Yes,Yes,13,Bank Transfer,Bi-Weekly,7304,2023-11-30,11,2023
205,24,Male,Sneakers,Footwear,100,CS Nagar,M,Yellow,Fall,4.0,Yes,PayPal,Store Pickup,Yes,Yes,35,Cash,Bi-Weekly,8300,2024-03-11,3,2024
2043,19,Male,Shoes,Footwear,52,BB Kulam,M,Red,Spring,4.0,No,Credit Card,2-Day Shipping,No,No,35,Venmo,Monthly,4316,2021-05-28,5,2021
248,29,Male,Sweater,Clothing,66,CS Nagar,XL,Brown,Spring,4.4,Yes,Credit Card,Standard,Yes,Yes,14,Debit Card,Weekly,5478,2024-11-11,11,2024
126,49,Male,Shorts,Clothing,54,Ponmeni,M,Indigo,Winter,3.6,Yes,Cash,Next Day Air,Yes,Yes,45,Venmo,Every 3 Months,4482,2020-09-20,9,2020
874,51,Male,Boots,Footwear,77,CS Nagar,M,Pink,Summer,4.2,Yes,PayPal,Free Shipping,Yes,Yes,24,Venmo,Quarterly,6391,2021-07-25,7,2021
587,45,Male,Hoodie,Clothing,20,Palangantham,S,Blue,Winter,4.9,Yes,Venmo,2-Day Shipping,Yes,Yes,9,Venmo,Annually,1660,2024-01-26,1,2024
350,37,Male,Hat,Accessories,87,Anna Nagar,M,Green,Winter,3.7,Yes,Cash,2-Day Shipping,Yes,Yes,3,Bank Transfer,Bi-Weekly,7221,2024-10-08,10,2024
